descriptions,General,User,Visitor
,General,DateTime,16/04/2025 11:32:27
,General,Origin,"Software revision: rl_tts1_top_hostpc_6e8x0_openloop.sdf, rl_tts1_top_hostpc_6e8x0_openloop.ppc\nVariable description: rl_tts1_top_hostpc_6e8x0_openloop.sdf\n    Platform / Device: Platform [DS1104 R&D Controller Board, assigned to 'ds1104']\nControlDesk version: 7.3"
,General,Description,
,Recording,StartCondition,None (Immediate Recording)
,Recording,StopCondition,None
,Measurement,XAxisOffset,0
,Measurement,Length,385.9175193
,Measurement,StartTimestamp,0.8000371227
,Measurement,StopTimestamp,386.7175564
,MDF,Department,
,MDF,Project,
,MDF,MeasurementObject,

trace_size,3860
trace_types,5,4,4,4
trace_names,,In1,In1,In1
trace_units,,,,
devices,Platform,Platform,Platform,Platform
raster,HostService,HostService,HostService,HostService
description,,,,
displayidentifier,,,,
path,,Model Root/Height_T1\n,Model Root/TTS dSPACE RTI1104/PumpLeft,Model Root/TTS dSPACE RTI1104/ValvePos_LD
flags,,2,2,2
min,,-1.797693135e+308,-1.797693135e+308,-1.797693135e+308
max,,1.797693135e+308,1.797693135e+308,1.797693135e+308
minWeak,,-1.797693135e+308,-1.797693135e+308,-1.797693135e+308
maxWeak,,1.797693135e+308,1.797693135e+308,1.797693135e+308
trace_values,0,-12.865601081941296,0,-0.080232747395833415
,0.10000477031249999,-12.062582940455602,0,-0.069042968750000044
,0.20000953984374992,-11.978181388726478,0,-0.056835937500000044
,0.30001430937499995,-12.879708603237638,0,-0.046663411458333415
,0.40001907890624999,-13.670806691601783,0,-0.035473632812500044
,0.50002384843750003,-11.542489718743866,0,-0.023266601562500044
,0.60002861796875007,-11.682965365735852,0,-0.012076822916666785
,0.70003338828125006,-12.287771523060682,0,-0.00088704427083341475
,0.80003815781249987,-12.752765142998607,0,0.010302734374999956
,0.90004275703125003,-14.634283950924729,0,0.016406249999999956
,1.0000473476562499,-13.713246796489768,0,0.016406249999999956
,1.1000519382812501,-13.049051401808118,0,0.016406249999999956
,1.2000565289062499,-12.231458305844972,0,0.016406249999999956
,1.3000611195312497,-13.458697604899323,0,0.015388997395833215
,1.4000657101562499,-12.865601081941296,0,0.015388997395833215
,1.5000703007812497,-10.239246650993071,0,0.017423502604166585
,1.6000748914062499,-10.57501925825194,0,0.018440755208333215
,1.7000794820312497,-11.542489718743866,0,0.017423502604166585
,1.8000840765624999,-12.358178123630852,0,0.017423502604166585
,1.9000886796874998,-13.557662888342822,0,0.016406249999999956
,2.0000932835937499,-12.062582940455602,0,0.017423502604166585
,2.1000978875,-12.104792745988455,0,0.017423502604166585
,2.200102490625,-11.978181388726478,0,0.017423502604166585
